,token,trialID,positionID,subtok,surp,ispunct,prefix,prompt,list_len,stimID,second_list
9, following,0,9,9,4.111538410186768,False,1,1,5,20,control
10, lists,0,10,10,7.842437267303467,False,1,1,5,20,control
11, of,0,11,11,0.49632617831230164,False,1,1,5,20,control
12, words,0,12,12,6.3023152351379395,False,1,1,5,20,control
13,.,0,13,-1,2.9900951385498047,True,1,1,5,20,control
14, One,0,14,13,4.730581283569336,False,1,1,5,20,control
15, was,0,15,14,1.810640811920166,False,1,1,5,20,control
16,:,0,16,-1,3.6773507595062256,True,1,1,5,20,control
17, log,1,0,1,11.641444206237793,False,1,1,5,20,control
18,",",1,1,-1,1.5724718570709229,True,1,1,5,20,control
19, cat,1,2,2,6.717151641845703,False,1,1,5,20,control
20,",",1,3,-1,0.23585717380046844,True,1,1,5,20,control
21, horse,1,4,3,5.631436824798584,False,1,1,5,20,control
22,",",1,5,-1,0.16877248883247375,True,1,1,5,20,control
23, cow,1,6,4,3.9959311485290527,False,1,1,5,20,control
24,",",1,7,-1,0.13835042715072632,True,1,1,5,20,control
25, lion,1,8,5,5.830718994140625,False,1,1,5,20,control
26,.,1,9,-1,3.0270376205444336,True,1,1,5,20,control
27, And,2,0,1,4.613118648529053,False,1,1,5,20,control
28, the,2,1,2,2.126460313796997,False,1,1,5,20,control
29, other,2,2,3,1.2316926717758179,False,1,1,5,20,control
30,:,2,3,-1,3.111118793487549,True,1,1,5,20,control
31, murder,3,0,1,9.141140937805176,False,1,1,5,20,control
32,",",3,1,-1,0.17593927681446075,True,1,1,5,20,control
33, rape,3,2,2,2.6529345512390137,False,1,1,5,20,control
34,",",3,3,-1,0.04919954761862755,True,1,1,5,20,control
35, robbery,3,4,3,2.636847734451294,False,1,1,5,20,control
36,",",3,5,-1,0.13226820528507233,True,1,1,5,20,control
37, theft,3,6,4,3.4517111778259277,False,1,1,5,20,control
38,",",3,7,-1,0.16311612725257874,True,1,1,5,20,control
39, assault,3,8,5,4.565755844116211,False,1,1,5,20,control
40,.,3,9,-1,1.8989524841308594,True,1,1,5,20,control
41,<|endoftext|>,3,10,-2,5.415176868438721,False,1,1,5,20,control
0,<|endoftext|>,0,0,-2,nan,False,1,1,5,21,control
1, Before,0,1,2,12.528407096862793,False,1,1,5,21,control
2, the,0,2,3,2.4726693630218506,False,1,1,5,21,control
3, meeting,0,3,4,6.759095191955566,False,1,1,5,21,control
4,",",0,4,-1,0.9914171695709229,True,1,1,5,21,control
5, Mary,0,5,5,8.550304412841797,False,1,1,5,21,control
6, wrote,0,6,6,6.019630432128906,False,1,1,5,21,control
7, down,0,7,7,4.496373653411865,False,1,1,5,21,control
8, the,0,8,8,1.2372602224349976,False,1,1,5,21,control
9, following,0,9,9,4.111538410186768,False,1,1,5,21,control
10, lists,0,10,10,7.842437267303467,False,1,1,5,21,control
11, of,0,11,11,0.49632617831230164,False,1,1,5,21,control
12, words,0,12,12,6.3023152351379395,False,1,1,5,21,control
13,.,0,13,-1,2.9900951385498047,True,1,1,5,21,control
14, One,0,14,13,4.730581283569336,False,1,1,5,21,control
15, was,0,15,14,1.810640811920166,False,1,1,5,21,control
16,:,0,16,-1,3.6773507595062256,True,1,1,5,21,control
17, fly,1,0,1,11.993346214294434,False,1,1,5,21,control
18,",",1,1,-1,1.3103351593017578,True,1,1,5,21,control
19, ant,1,2,2,9.06783676147461,False,1,1,5,21,control
20,",",1,3,-1,1.4686564207077026,True,1,1,5,21,control
21, bee,1,4,3,5.723801612854004,False,1,1,5,21,control
22,",",1,5,-1,0.20812666416168213,True,1,1,5,21,control
23, mosquito,1,6,4,6.974272727966309,False,1,1,5,21,control
24,",",1,7,-1,0.13704097270965576,True,1,1,5,21,control
25, spider,1,8,5,4.49116325378418,False,1,1,5,21,control
26,.,1,9,-1,2.8214240074157715,True,1,1,5,21,control
27, And,2,0,1,4.462333679199219,False,1,1,5,21,control
28, the,2,1,2,2.075500726699829,False,1,1,5,21,control
29, other,2,2,3,1.1918843984603882,False,1,1,5,21,control
30,:,2,3,-1,3.0651004314422607,True,1,1,5,21,control
31, log,3,0,1,8.258750915527344,False,1,1,5,21,control
32,",",3,1,-1,0.3806575834751129,True,1,1,5,21,control
33, cat,3,2,2,5.169317245483398,False,1,1,5,21,control
34,",",3,3,-1,0.16033399105072021,True,1,1,5,21,control
35, horse,3,4,3,4.695974826812744,False,1,1,5,21,control
36,",",3,5,-1,0.155257448554039,True,1,1,5,21,control
37, cow,3,6,4,4.032880783081055,False,1,1,5,21,control
38,",",3,7,-1,0.13140974938869476,True,1,1,5,21,control
39, lion,3,8,5,6.028318405151367,False,1,1,5,21,control
40,.,3,9,-1,2.0642311573028564,True,1,1,5,21,control
41,<|endoftext|>,3,10,-2,5.266592979431152,False,1,1,5,21,control
0,<|endoftext|>,0,0,-2,nan,False,1,1,5,22,control
1, Before,0,1,2,12.528407096862793,False,1,1,5,22,control
2, the,0,2,3,2.4726693630218506,False,1,1,5,22,control
3, meeting,0,3,4,6.759095191955566,False,1,1,5,22,control
4,",",0,4,-1,0.9914171695709229,True,1,1,5,22,control
5, Mary,0,5,5,8.550304412841797,False,1,1,5,22,control
6, wrote,0,6,6,6.019630432128906,False,1,1,5,22,control
7, down,0,7,7,4.496373653411865,False,1,1,5,22,control
8, the,0,8,8,1.2372602224349976,False,1,1,5,22,control
9, following,0,9,9,4.111538410186768,False,1,1,5,22,control
10, lists,0,10,10,7.842437267303467,False,1,1,5,22,control
11, of,0,11,11,0.49632617831230164,False,1,1,5,22,control
12, words,0,12,12,6.3023152351379395,False,1,1,5,22,control
13,.,0,13,-1,2.9900951385498047,True,1,1,5,22,control
14, One,0,14,13,4.730581283569336,False,1,1,5,22,control
15, was,0,15,14,1.810640811920166,False,1,1,5,22,control
16,:,0,16,-1,3.6773507595062256,True,1,1,5,22,control
17, blue,1,0,1,9.57397747039795,False,1,1,5,22,control
18,",",1,1,-1,1.5715758800506592,True,1,1,5,22,control
19, red,1,2,2,2.4859261512756348,False,1,1,5,22,control
20,",",1,3,-1,0.14689108729362488,True,1,1,5,22,control
21, green,1,4,3,1.6013976335525513,False,1,1,5,22,control
22,",",1,5,-1,0.22970309853553772,True,1,1,5,22,control
23, yellow,1,6,4,1.4558396339416504,False,1,1,5,22,control
24,",",1,7,-1,0.3263837397098541,True,1,1,5,22,control
25, black,1,8,5,3.3248958587646484,False,1,1,5,22,control
26,.,1,9,-1,2.2469851970672607,True,1,1,5,22,control
27, And,2,0,1,4.5845255851745605,False,1,1,5,22,control
28, the,2,1,2,2.2083356380462646,False,1,1,5,22,control
29, other,2,2,3,1.4885388612747192,False,1,1,5,22,control
30,:,2,3,-1,3.2883262634277344,True,1,1,5,22,control
31, fly,3,0,1,9.448160171508789,False,1,1,5,22,control
32,",",3,1,-1,0.6018763780593872,True,1,1,5,22,control
33, ant,3,2,2,7.904945373535156,False,1,1,5,22,control
34,",",3,3,-1,2.0625431537628174,True,1,1,5,22,control
35, bee,3,4,3,4.961238384246826,False,1,1,5,22,control
36,",",3,5,-1,0.1757117062807083,True,1,1,5,22,control
37, mosquito,3,6,4,6.300969123840332,False,1,1,5,22,control
38,",",3,7,-1,0.2114388644695282,True,1,1,5,22,control
39, spider,3,8,5,3.7924129962921143,False,1,1,5,22,control
40,.,3,9,-1,1.611042857170105,True,1,1,5,22,control
41,<|endoftext|>,3,10,-2,5.05596399307251,False,1,1,5,22,control
0,<|endoftext|>,0,0,-2,nan,False,1,1,5,23,control
1, Before,0,1,2,12.528407096862793,False,1,1,5,23,control
2, the,0,2,3,2.4726693630218506,False,1,1,5,23,control
3, meeting,0,3,4,6.759095191955566,False,1,1,5,23,control
4,",",0,4,-1,0.9914171695709229,True,1,1,5,23,control
5, Mary,0,5,5,8.550304412841797,False,1,1,5,23,control
6, wrote,0,6,6,6.019630432128906,False,1,1,5,23,control
7, down,0,7,7,4.496373653411865,False,1,1,5,23,control
8, the,0,8,8,1.2372602224349976,False,1,1,5,23,control
9, following,0,9,9,4.111538410186768,False,1,1,5,23,control
10, lists,0,10,10,7.842437267303467,False,1,1,5,23,control
11, of,0,11,11,0.49632617831230164,False,1,1,5,23,control
12, words,0,12,12,6.3023152351379395,False,1,1,5,23,control
13,.,0,13,-1,2.9900951385498047,True,1,1,5,23,control
14, One,0,14,13,4.730581283569336,False,1,1,5,23,control
15, was,0,15,14,1.810640811920166,False,1,1,5,23,control
16,:,0,16,-1,3.6773507595062256,True,1,1,5,23,control
17, cotton,1,0,1,13.102526664733887,False,1,1,5,23,control
18,",",1,1,-1,0.968589186668396,True,1,1,5,23,control
19, wool,1,2,2,4.535846710205078,False,1,1,5,23,control
20,",",1,3,-1,0.16637767851352692,True,1,1,5,23,control
21, silk,1,4,3,2.8236048221588135,False,1,1,5,23,control
22,",",1,5,-1,0.20682886242866516,True,1,1,5,23,control
23, ray,1,6,4,7.335855960845947,False,1,1,5,23,control
24,on,1,7,4,0.05827672779560089,False,1,1,5,23,control
25,",",1,8,-1,0.26628732681274414,True,1,1,5,23,control
26, linen,1,9,5,3.218299150466919,False,1,1,5,23,control
27,.,1,10,-1,2.317997455596924,True,1,1,5,23,control
28, And,2,0,1,4.68496561050415,False,1,1,5,23,control
29, the,2,1,2,1.9936827421188354,False,1,1,5,23,control
30, other,2,2,3,1.2488951683044434,False,1,1,5,23,control
31,:,2,3,-1,3.276024103164673,True,1,1,5,23,control
32, blue,3,0,1,5.629335403442383,False,1,1,5,23,control
33,",",3,1,-1,1.2986900806427002,True,1,1,5,23,control
34, red,3,2,2,1.95377516746521,False,1,1,5,23,control
35,",",3,3,-1,0.06806715577840805,True,1,1,5,23,control
36, green,3,4,3,1.8280761241912842,False,1,1,5,23,control
37,",",3,5,-1,0.13591954112052917,True,1,1,5,23,control
38, yellow,3,6,4,1.9551665782928467,False,1,1,5,23,control
39,",",3,7,-1,0.36241450905799866,True,1,1,5,23,control
40, black,3,8,5,3.3531436920166016,False,1,1,5,23,control
41,.,3,9,-1,1.4003359079360962,True,1,1,5,23,control
42,<|endoftext|>,3,10,-2,5.408179759979248,False,1,1,5,23,control
0,<|endoftext|>,0,0,-2,nan,False,1,1,7,1,control
1, Before,0,1,2,12.528407096862793,False,1,1,7,1,control
2, the,0,2,3,2.4726693630218506,False,1,1,7,1,control
3, meeting,0,3,4,6.759095191955566,False,1,1,7,1,control
4,",",0,4,-1,0.9914171695709229,True,1,1,7,1,control
5, Mary,0,5,5,8.550304412841797,False,1,1,7,1,control
6, wrote,0,6,6,6.019630432128906,False,1,1,7,1,control
7, down,0,7,7,4.496373653411865,False,1,1,7,1,control
8, the,0,8,8,1.2372602224349976,False,1,1,7,1,control
9, following,0,9,9,4.111538410186768,False,1,1,7,1,control
10, lists,0,10,10,7.842437267303467,False,1,1,7,1,control
11, of,0,11,11,0.49632617831230164,False,1,1,7,1,control
12, words,0,12,12,6.3023152351379395,False,1,1,7,1,control
13,.,0,13,-1,2.9900951385498047,True,1,1,7,1,control
14, One,0,14,13,4.730581283569336,False,1,1,7,1,control
15, was,0,15,14,1.810640811920166,False,1,1,7,1,control
16,:,0,16,-1,3.6773507595062256,True,1,1,7,1,control
17, window,1,0,1,12.287196159362793,False,1,1,7,1,control
18,",",1,1,-1,1.2555721998214722,True,1,1,7,1,control
19, door,1,2,2,2.9531636238098145,False,1,1,7,1,control
20,",",1,3,-1,0.18340660631656647,True,1,1,7,1,control
21, roof,1,4,3,5.551798343658447,False,1,1,7,1,control
22,",",1,5,-1,0.2441711574792862,True,1,1,7,1,control
23, wall,1,6,4,4.145260334014893,False,1,1,7,1,control
24,",",1,7,-1,0.2749176323413849,True,1,1,7,1,control
25, floor,1,8,5,3.080031394958496,False,1,1,7,1,control
26,",",1,9,-1,0.2565895915031433,True,1,1,7,1,control
27, ceiling,1,10,6,2.7430667877197266,False,1,1,7,1,control
28,",",1,11,-1,0.25390884280204773,True,1,1,7,1,control
29, room,1,12,7,5.960814476013184,False,1,1,7,1,control
30,.,1,13,-1,1.9071818590164185,True,1,1,7,1,control
31, And,2,0,1,4.33223819732666,False,1,1,7,1,control
32, the,2,1,2,2.205825090408325,False,1,1,7,1,control
33, other,2,2,3,1.6186448335647583,False,1,1,7,1,control
34,:,2,3,-1,3.4418439865112305,True,1,1,7,1,control
35, cotton,3,0,1,10.411617279052734,False,1,1,7,1,control
36,",",3,1,-1,1.3381344079971313,True,1,1,7,1,control
37, wool,3,2,2,2.8028860092163086,False,1,1,7,1,control
38,",",3,3,-1,0.08597297221422195,True,1,1,7,1,control
39, silk,3,4,3,2.795560836791992,False,1,1,7,1,control
40,",",3,5,-1,0.14662271738052368,True,1,1,7,1,control
41, ray,3,6,4,6.258247375488281,False,1,1,7,1,control
42,on,3,7,4,0.02255558967590332,False,1,1,7,1,control
43,",",3,8,-1,0.27267202734947205,True,1,1,7,1,control
44, linen,3,9,5,3.787280559539795,False,1,1,7,1,control
45,",",3,10,-1,0.27846473455429077,True,1,1,7,1,control
46, sat,3,11,6,6.604557037353516,False,1,1,7,1,control
47,in,3,12,6,0.02848821133375168,False,1,1,7,1,control
48,",",3,13,-1,0.3142402768135071,True,1,1,7,1,control
49, velvet,3,14,7,3.9668757915496826,False,1,1,7,1,control
50,.,3,15,-1,1.6722376346588135,True,1,1,7,1,control
51,<|endoftext|>,3,16,-2,5.5497636795043945,False,1,1,7,1,control
0,<|endoftext|>,0,0,-2,nan,False,1,1,7,2,control
1, Before,0,1,2,12.528407096862793,False,1,1,7,2,control
2, the,0,2,3,2.4726693630218506,False,1,1,7,2,control
3, meeting,0,3,4,6.759095191955566,False,1,1,7,2,control
4,",",0,4,-1,0.9914171695709229,True,1,1,7,2,control
5, Mary,0,5,5,8.550304412841797,False,1,1,7,2,control
6, wrote,0,6,6,6.019630432128906,False,1,1,7,2,control
7, down,0,7,7,4.496373653411865,False,1,1,7,2,control
8, the,0,8,8,1.2372602224349976,False,1,1,7,2,control
9, following,0,9,9,4.111538410186768,False,1,1,7,2,control
10, lists,0,10,10,7.842437267303467,False,1,1,7,2,control
11, of,0,11,11,0.49632617831230164,False,1,1,7,2,control
12, words,0,12,12,6.3023152351379395,False,1,1,7,2,control
13,.,0,13,-1,2.9900951385498047,True,1,1,7,2,control
14, One,0,14,13,4.730581283569336,False,1,1,7,2,control
15, was,0,15,14,1.810640811920166,False,1,1,7,2,control
16,:,0,16,-1,3.6773507595062256,True,1,1,7,2,control
17, leg,1,0,1,12.12979793548584,False,1,1,7,2,control
18,",",1,1,-1,1.8050692081451416,True,1,1,7,2,control
19, arms,1,2,2,6.242254257202148,False,1,1,7,2,control
20,",",1,3,-1,0.16209939122200012,True,1,1,7,2,control
21, head,1,4,3,3.8700993061065674,False,1,1,7,2,control
22,",",1,5,-1,0.20907844603061676,True,1,1,7,2,control
23, eye,1,6,4,4.997346878051758,False,1,1,7,2,control
24,",",1,7,-1,0.17165769636631012,True,1,1,7,2,control
25, foot,1,8,5,3.936854839324951,False,1,1,7,2,control
26,",",1,9,-1,0.21625399589538574,True,1,1,7,2,control
27, nose,1,10,6,3.0403554439544678,False,1,1,7,2,control
28,",",1,11,-1,0.142960324883461,True,1,1,7,2,control
29, finger,1,12,7,5.636828422546387,False,1,1,7,2,control
30,.,1,13,-1,2.7271013259887695,True,1,1,7,2,control
31, And,2,0,1,4.5025177001953125,False,1,1,7,2,control
32, the,2,1,2,2.107090711593628,False,1,1,7,2,control
33, other,2,2,3,1.3140124082565308,False,1,1,7,2,control
34,:,2,3,-1,3.3790764808654785,True,1,1,7,2,control
35, window,3,0,1,10.633626937866211,False,1,1,7,2,control
36,",",3,1,-1,0.2258235067129135,True,1,1,7,2,control
37, door,3,2,2,1.7366355657577515,False,1,1,7,2,control
38,",",3,3,-1,0.07613576948642731,True,1,1,7,2,control
39, roof,3,4,3,4.7126970291137695,False,1,1,7,2,control
40,",",3,5,-1,0.19882772862911224,True,1,1,7,2,control
41, wall,3,6,4,3.7739930152893066,False,1,1,7,2,control
42,",",3,7,-1,0.3035859763622284,True,1,1,7,2,control
43, floor,3,8,5,3.1398072242736816,False,1,1,7,2,control
44,",",3,9,-1,0.35575103759765625,True,1,1,7,2,control
45, ceiling,3,10,6,2.8307807445526123,False,1,1,7,2,control
46,",",3,11,-1,0.3936457931995392,True,1,1,7,2,control
47, room,3,12,7,6.195539474487305,False,1,1,7,2,control
48,.,3,13,-1,1.401214361190796,True,1,1,7,2,control
49,<|endoftext|>,3,14,-2,5.525615692138672,False,1,1,7,2,control
0,<|endoftext|>,0,0,-2,nan,False,1,1,7,3,control
1, Before,0,1,2,12.528407096862793,False,1,1,7,3,control
2, the,0,2,3,2.4726693630218506,False,1,1,7,3,control
3, meeting,0,3,4,6.759095191955566,False,1,1,7,3,control
4,",",0,4,-1,0.9914171695709229,True,1,1,7,3,control
5, Mary,0,5,5,8.550304412841797,False,1,1,7,3,control
6, wrote,0,6,6,6.019630432128906,False,1,1,7,3,control
7, down,0,7,7,4.496373653411865,False,1,1,7,3,control
8, the,0,8,8,1.2372602224349976,False,1,1,7,3,control
9, following,0,9,9,4.111538410186768,False,1,1,7,3,control
10, lists,0,10,10,7.842437267303467,False,1,1,7,3,control
11, of,0,11,11,0.49632617831230164,False,1,1,7,3,control
12, words,0,12,12,6.3023152351379395,False,1,1,7,3,control
13,.,0,13,-1,2.9900951385498047,True,1,1,7,3,control
14, One,0,14,13,4.730581283569336,False,1,1,7,3,control
15, was,0,15,14,1.810640811920166,False,1,1,7,3,control
16,:,0,16,-1,3.6773507595062256,True,1,1,7,3,control
17, sail,1,0,1,12.76554012298584,False,1,1,7,3,control
18,boat,1,1,1,3.59622859954834,False,1,1,7,3,control
19,",",1,2,-1,0.9478244781494141,True,1,1,7,3,control
20, destroyer,1,3,2,7.676912307739258,False,1,1,7,3,control
21,",",1,4,-1,0.2032109647989273,True,1,1,7,3,control
22, battles,1,5,3,5.634990215301514,False,1,1,7,3,control
23,hip,1,6,3,0.0023068978916853666,False,1,1,7,3,control
24,",",1,7,-1,0.25768083333969116,True,1,1,7,3,control
25, cruiser,1,8,4,2.759125232696533,False,1,1,7,3,control
26,",",1,9,-1,0.19054058194160461,True,1,1,7,3,control
27, submarine,1,10,5,4.352117538452148,False,1,1,7,3,control
28,",",1,11,-1,0.22170379757881165,True,1,1,7,3,control
29, yacht,1,12,6,7.371687412261963,False,1,1,7,3,control
30,",",1,13,-1,0.23825402557849884,True,1,1,7,3,control
31, canoe,1,14,7,7.316288948059082,False,1,1,7,3,control
32,.,1,15,-1,2.6658132076263428,True,1,1,7,3,control
33, And,2,0,1,4.900635719299316,False,1,1,7,3,control
34, the,2,1,2,1.9502100944519043,False,1,1,7,3,control
35, other,2,2,3,0.9792702198028564,False,1,1,7,3,control
36,:,2,3,-1,3.462280750274658,True,1,1,7,3,control
37, leg,3,0,1,9.945067405700684,False,1,1,7,3,control
38,",",3,1,-1,1.4863848686218262,True,1,1,7,3,control
39, arms,3,2,2,5.790067195892334,False,1,1,7,3,control
40,",",3,3,-1,0.10486187040805817,True,1,1,7,3,control
41, head,3,4,3,4.006584167480469,False,1,1,7,3,control
42,",",3,5,-1,0.17956754565238953,True,1,1,7,3,control
43, eye,3,6,4,5.480347633361816,False,1,1,7,3,control
44,",",3,7,-1,0.1379343867301941,True,1,1,7,3,control
45, foot,3,8,5,3.9477436542510986,False,1,1,7,3,control
46,",",3,9,-1,0.2651717960834503,True,1,1,7,3,control
47, nose,3,10,6,3.161613702774048,False,1,1,7,3,control
48,",",3,11,-1,0.14606672525405884,True,1,1,7,3,control
49, finger,3,12,7,5.683014869689941,False,1,1,7,3,control
50,.,3,13,-1,2.05257511138916,True,1,1,7,3,control
51,<|endoftext|>,3,14,-2,5.296770095825195,False,1,1,7,3,control
0,<|endoftext|>,0,0,-2,nan,False,1,1,7,4,control
1, Before,0,1,2,12.528407096862793,False,1,1,7,4,control
2, the,0,2,3,2.4726693630218506,False,1,1,7,4,control
3, meeting,0,3,4,6.759095191955566,False,1,1,7,4,control
4,",",0,4,-1,0.9914171695709229,True,1,1,7,4,control
5, Mary,0,5,5,8.550304412841797,False,1,1,7,4,control
6, wrote,0,6,6,6.019630432128906,False,1,1,7,4,control
7, down,0,7,7,4.496373653411865,False,1,1,7,4,control
8, the,0,8,8,1.2372602224349976,False,1,1,7,4,control
9, following,0,9,9,4.111538410186768,False,1,1,7,4,control
10, lists,0,10,10,7.842437267303467,False,1,1,7,4,control
11, of,0,11,11,0.49632617831230164,False,1,1,7,4,control
12, words,0,12,12,6.3023152351379395,False,1,1,7,4,control
13,.,0,13,-1,2.9900951385498047,True,1,1,7,4,control
14, One,0,14,13,4.730581283569336,False,1,1,7,4,control
15, was,0,15,14,1.810640811920166,False,1,1,7,4,control
16,:,0,16,-1,3.6773507595062256,True,1,1,7,4,control
17, rob,1,0,1,11.351820945739746,False,1,1,7,4,control
18,in,1,1,1,2.897447347640991,False,1,1,7,4,control
19,",",1,2,-1,1.2889807224273682,True,1,1,7,4,control
20, sp,1,3,2,7.107674598693848,False,1,1,7,4,control
21,arrow,1,4,2,1.2646316289901733,False,1,1,7,4,control
22,",",1,5,-1,0.17133082449436188,True,1,1,7,4,control
23, her,1,6,3,7.687822341918945,False,1,1,7,4,control
24,on,1,7,3,1.466331958770752,False,1,1,7,4,control
25,",",1,8,-1,0.2240230292081833,True,1,1,7,4,control
26, eagle,1,9,4,5.110258102416992,False,1,1,7,4,control
27,",",1,10,-1,0.19594568014144897,True,1,1,7,4,control
28, crow,1,11,5,5.064121246337891,False,1,1,7,4,control
29,",",1,12,-1,0.17897865176200867,True,1,1,7,4,control
30, hawk,1,13,6,3.7448372840881348,False,1,1,7,4,control
31,",",1,14,-1,0.13435596227645874,True,1,1,7,4,control
32, par,1,15,7,6.022815704345703,False,1,1,7,4,control
33,rot,1,16,7,0.2805764973163605,False,1,1,7,4,control
34,.,1,17,-1,3.704516649246216,True,1,1,7,4,control
35, And,2,0,1,4.667293071746826,False,1,1,7,4,control
36, the,2,1,2,2.060939311981201,False,1,1,7,4,control
37, other,2,2,3,1.1872984170913696,False,1,1,7,4,control
38,:,2,3,-1,3.432007074356079,True,1,1,7,4,control
39, sail,3,0,1,9.057744026184082,False,1,1,7,4,control
40,boat,3,1,1,0.9665692448616028,False,1,1,7,4,control
41,",",3,2,-1,0.14245469868183136,True,1,1,7,4,control
42, destroyer,3,3,2,6.703508377075195,False,1,1,7,4,control
43,",",3,4,-1,0.0890926793217659,True,1,1,7,4,control
44, battles,3,5,3,5.659333229064941,False,1,1,7,4,control
45,hip,3,6,3,0.0016160060185939074,False,1,1,7,4,control
46,",",3,7,-1,0.17479057610034943,True,1,1,7,4,control
